Country,Continent,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Image url
Tanzania,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/tz.svg
Thailand,Asia,2.487,3.146,4.045,4.155,3.093,5.284,6.056,5.11,5.559,7.268,10.051,10.755,9.655,6.239,9.649,3.764,8.794,11.343,10.823,12.067,10.914,16.357,11.994,10.995,16.3,14.49,13.322,12.298,10.682,13.021,19.495,21.335,20.941,15.048,10.082,17.421,18.139,21.503,20.903,16.991,16.239,22.724999999999998,22.623,19.642,19.58,15.013,22.165,24.532,19.134,20.3,17.415,20.022,27.515,36.446,39.872,33.593,34.177,38.842,https://public.flourish.studio/country-flags/svg/th.svg
Togo,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/tg.svg
Tonga,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/to.svg
Trinidad and Tobago,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.006,0.007,0.008,0.009,0.009,0.01,0.011,0.012,0.012,0.012,0.012,0.013,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.014,https://public.flourish.studio/country-flags/svg/tt.svg
Tunisia,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/tn.svg
Turkey,Asia,6.443,6.914,7.043,9.388,10.187,8.968,7.718,9.475,7.698,9.923,17.457,24.764,25.348,27.603,30.424,33.557,37.306,41.891,33.54,39.701,35.617,35.107,55.053,85.604,53.047,68.447,67.074,78.561,100.392,90.442,105.094,119.685,117.736,124.887,102.602,91.406,70.71900000000001,98.457,102.63799999999999,132.963,113.447,126.264,102.365,95.869,104.59700000000001,151.864,157.42399999999998,174.744,182.561,133.239,212.725,224.31199999999998,210.272,231.99699999999999,315.798,299.062,265.086,308.294,https://public.flourish.studio/country-flags/svg/tr.svg
Turkmenistan,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.012,0.015,0.012,0.012,0.015,0.015,0.018,0.015,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009999999999999998,0.012,0.013999999999999999,0.017,0.022,0.027,0.027,0.026,0.026,0.026,0.033,0.033,https://public.flourish.studio/country-flags/svg/tm.svg
Turks and Caicos Islands,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/tc.svg
Tuvalu,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/tv.svg
UK,Europe,56.583999999999996,70.779,80.494,85.321,92.271,87.222,88.14200000000001,93.33500000000001,90.791,107.42699999999999,97.434,116.003,125.25200000000001,117.66199999999999,121.424,116.745,120.805,138.184,155.084,166.582,185.054,181.741,169.119,194.504,217.673,201.72299999999998,213.606,233.858,266.906,266.65,267.35200000000003,280.115,293.462,300.019,288.234,259.205,268.732,263.713,259.914,240.775,246.721,231.167,200.328,175.968,225.748,204.134,243.015,257.935,280.345,279.237,327.486,325.971,357.876,363.66600000000005,358.75600000000003,377.212,330.605,378.538,https://public.flourish.studio/country-flags/svg/gb.svg
USA,North America,599.2860000000001,607.698,694.755,712.072,798.674,814.7009999999999,918.865,985.723,1072.013,1249.0659999999998,1420.7220000000002,1427.801,1417.21,1672.2469999999998,1607.6190000000001,1583.924,1602.504,1777.621,1878.6550000000002,1947.3020000000001,1995.274,2114.88,2115.115,2249.355,2400.52,2596.7,2689.493,2601.4939999999997,2658.978,2691.553,2942.602,3054.279,2941.676,2975.254,3126.3269999999998,3076.5620000000004,2920.784,3085.709,3054.785,3094.988,3078.319,3153.8360000000002,3092.024,3155.5860000000002,3226.045,3250.245,3421.8650000000002,3296.94,3404.3500000000004,3450.5099999999998,3457.115,3646.9320000000002,3845.074,3901.075,3980.049,4081.334,4146.34,4388.477000000001,https://public.flourish.studio/country-flags/svg/us.svg
Uganda,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/ug.svg
Ukraine,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.93599999999998,152.695,171.454,239.588,218.693,247.249,247.811,232.577,246.14499999999998,231.19,229.54100000000003,251.326,254.536,260.041,246.851,252.81099999999998,250.121,246.606,253.43,274.598,279.386,283.12,279.909,274.733,255.68,274.09299999999996,269.423,267.601,258.533,256.972,245.17899999999997,232.36499999999998,246.891,247.935,240.165,234.58300000000003,270.48699999999997,201.277,https://public.flourish.studio/country-flags/svg/ua.svg
United Arab Emirates,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.051,0.057,0.066,0.23700000000000002,0.844,0.809,0.846,1.983,3.17,9.637,17.716,42.846000000000004,68.433,
Uruguay,South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/uy.svg
Uzbekistan,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.061,13.656,20.02,21.183,16.27,19.658,17.834,18.573,21.758,21.16,18.298,19.294,17.083,17.026,16.831,17.384,17.677,18.056,20.75,18.712,19.688,16.645,18.258,12.325,18.106,22.738,15.783,17.425,17.088,16.756,16.213,18.376,21.12,15.621,17.093,13.147,13.241,14.335,https://public.flourish.studio/country-flags/svg/uz.svg
Vanuatu,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/vu.svg
Vatican,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Venezuela,South America,4.048,4.125,4.838,8.126,9.433,12.135,15.938,17.801,18.407,22.79,26.409,31.279,35.966,36.17,42.108,43.134,44.615,46.762,53.412,59.858,66.97,74.395,91.202,101.138,102.507,109.358,131.71,139.78,140.392,151.646,152.137,159.225,169.341,171.278,179.194,185.953,177.563,173.77,175.55,201.932,220.736,231.654,234.79,243.668,239.724,212.782,229.40300000000002,224.12800000000001,222.367,218.025,201.477,168.819,186.653,172.72,165.66899999999998,176.512,177.576,173.756,
Vietnam,Asia,1.005,1.153,1.272,1.419,1.597,1.774,1.816,1.248,1.242,1.242,1.478,1.647,1.774,2.366,2.957,4.4,4.456,4.613,3.616,4.728,4.367,4.16,4.092,5.296,11.349,15.876,18.679,21.373,23.552,27.331,31.291,35.508,34.47,32.808,40.73,43.027,53.497,53.117,55.062,51.345,47.347,56.086,63.443,73.02199999999999,83.749,79.301,113.442,146.28799999999998,157.787,168.616,154.454,172.32899999999998,234.078,225.101,191.14999999999998,224.06400000000002,272.392,339.896,https://public.flourish.studio/country-flags/svg/vn.svg
Wallis and Futuna,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Yemen,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Zambia,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/zm.svg
Zimbabwe,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://public.flourish.studio/country-flags/svg/zw.svg
